client_name,policy_number,policy_status,policy_start_date,policy_end_date,product_group,account_exe_id,exe_name,branch_name,solution_group,income_class,amount,income_due_date,revenue_transaction_type,renewal_status,lapse_reason,last_updated_date,lapse_reason_clean,opportunity_name,opportunity_id,account_executive,premium_amount,revenue_amount,closing_date,stage,branch,specialty,product_sub_group,risk_details,invoice_number,invoice_date,global_attendees,meeting_date,employee_name,new_role2,new_budget,cross_sell_bugdet,renewal_budget
DDD,'99000021180100000013,Active,29-01-2019,28-01-2020,Marine,1,Vinay,Ahmedabad,Marine,Cross Sell,11539.77,29-01-2019,Brokerage,Inception,OTHR - Other,22-01-2020,Other,PIL -Marine,OPP1900001053,Vinay,0,100000,31-05-2020,Qualify Opportunity,Ahmedabad,Marine,Marine Hull,Charterers' Liability Policy,,,Charlotte Taylor,08-01-2020,Vinay,Hunter & Farmer,12788092,250000,1500000
DDD,'99000021180100000013,Active,29-01-2019,28-01-2020,Marine,1,Vinay,Ahmedabad,Marine,Cross Sell,11539.77,29-01-2019,Brokerage,Inception,OTHR - Other,22-01-2020,Other,Sandesh - Marine,OPP1900001055,Vinay,0,100000,31-03-2020,Qualify Opportunity,Ahmedabad,Marine,Marine Hull,Charterers' Liability Policy,,,Sophia Garcia,02-01-2020,Vinay,Hunter & Farmer,12788092,250000,1500000
DDD,'99000021180100000013,Active,29-01-2019,28-01-2020,Marine,1,Vinay,Ahmedabad,Marine,Cross Sell,11539.77,29-01-2019,Brokerage,Inception,OTHR - Other,22-01-2020,Other,Sandesh - Marine,OPP1900001055,Vinay,0,100000,31-03-2020,Qualify Opportunity,Ahmedabad,Marine,Marine Hull,Charterers' Liability Policy,,,James Miller,03-01-2020,Vinay,Hunter & Farmer,12788092,250000,1500000
DDD,'99000021180100000013,Active,29-01-2019,28-01-2020,Marine,1,Vinay,Ahmedabad,Marine,Cross Sell,11539.77,29-01-2019,Brokerage,Inception,OTHR - Other,22-01-2020,Other,Sandesh - Marine,OPP1900001055,Vinay,0,100000,31-03-2020,Qualify Opportunity,Ahmedabad,Marine,Marine Hull,Charterers' Liability Policy,,,Mia Rodriguez,06-01-2020,Vinay,Hunter & Farmer,12788092,250000,1500000
DDD,'99000021180100000013,Active,29-01-2019,28-01-2020,Marine,1,Vinay,Ahmedabad,Marine,Cross Sell,11539.77,29-01-2019,Brokerage,Inception,OTHR - Other,22-01-2020,Other,Sandesh - Marine,OPP1900001055,Vinay,0,100000,31-03-2020,Qualify Opportunity,Ahmedabad,Marine,Marine Hull,Charterers' Liability Policy,,,Benjamin Anderson,07-01-2020,Vinay,Hunter & Farmer,12788092,250000,1500000
DDD,'99000021180100000013,Active,29-01-2019,28-01-2020,Marine,1,Vinay,Ahmedabad,Marine,Cross Sell,11539.77,29-01-2019,Brokerage,Inception,OTHR - Other,22-01-2020,Other,Sandesh - Marine,OPP1900001055,Vinay,0,100000,31-03-2020,Qualify Opportunity,Ahmedabad,Marine,Marine Hull,Charterers' Liability Policy,,,Charlotte Taylor,08-01-2020,Vinay,Hunter & Farmer,12788092,250000,1500000
DDD,'99000036181500000054,Active,01-02-2019,31-01-2020,Liability,1,Vinay,Ahmedabad,Liability,Cross Sell,21875,01-02-2019,Brokerage,Inception,OTHR - Other,22-01-2020,Other,PIL-CGL,OPP1900001052,Vinay,0,100000,31-05-2020,Qualify Opportunity,Ahmedabad,Liability,Financial Lines,Commercial General Liability,,,Sophia Garcia,02-01-2020,Vinay,Hunter & Farmer,12788092,250000,1500000
DDD,'99000036181500000054,Active,01-02-2019,31-01-2020,Liability,1,Vinay,Ahmedabad,Liability,Cross Sell,21875,01-02-2019,Brokerage,Inception,OTHR - Other,22-01-2020,Other,PIL-CGL,OPP1900001052,Vinay,0,100000,31-05-2020,Qualify Opportunity,Ahmedabad,Liability,Financial Lines,Commercial General Liability,,,James Miller,03-01-2020,Vinay,Hunter & Farmer,12788092,250000,1500000
DDD,'99000036181500000054,Active,01-02-2019,31-01-2020,Liability,1,Vinay,Ahmedabad,Liability,Cross Sell,21875,01-02-2019,Brokerage,Inception,OTHR - Other,22-01-2020,Other,PIL-CGL,OPP1900001052,Vinay,0,100000,31-05-2020,Qualify Opportunity,Ahmedabad,Liability,Financial Lines,Commercial General Liability,,,Mia Rodriguez,06-01-2020,Vinay,Hunter & Farmer,12788092,250000,1500000
DDD,'99000036181500000054,Active,01-02-2019,31-01-2020,Liability,1,Vinay,Ahmedabad,Liability,Cross Sell,21875,01-02-2019,Brokerage,Inception,OTHR - Other,22-01-2020,Other,PIL-CGL,OPP1900001052,Vinay,0,100000,31-05-2020,Qualify Opportunity,Ahmedabad,Liability,Financial Lines,Commercial General Liability,,,Benjamin Anderson,07-01-2020,Vinay,Hunter & Farmer,12788092,250000,1500000
DDD,'99000036181500000054,Active,01-02-2019,31-01-2020,Liability,1,Vinay,Ahmedabad,Liability,Cross Sell,21875,01-02-2019,Brokerage,Inception,OTHR - Other,22-01-2020,Other,PIL-CGL,OPP1900001052,Vinay,0,100000,31-05-2020,Qualify Opportunity,Ahmedabad,Liability,Financial Lines,Commercial General Liability,,,Charlotte Taylor,08-01-2020,Vinay,Hunter & Farmer,12788092,250000,1500000
DDD,9.90E+19,Active,09-01-2017,08-01-2019,Engineering,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,8588.56,10-04-2017,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
DDD,9.90E+19,Active,08-02-2017,07-08-2018,Engineering,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,3050.6,08-02-2017,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
DDD,9.90E+19,Active,08-02-2017,07-08-2018,Engineering,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,3050.6,07-08-2017,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
DDD,9.90E+19,Active,20-10-2016,19-04-2018,Engineering,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,40309.5,30-12-2017,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
DDD,9.90E+19,Active,20-10-2016,19-04-2018,Engineering,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,40309.68,06-02-2017,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
DDD,9.90E+19,Active,20-10-2016,19-04-2018,Engineering,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,40309.68,25-05-2017,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
DDD,9.90E+19,Active,20-10-2016,19-04-2018,Engineering,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,40309.68,12-09-2017,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
DDD,9.90E+19,Active,20-10-2016,19-04-2018,Engineering,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,50909.6,20-10-2016,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
DDD,9.90E+19,Active,27-12-2016,26-07-2018,Engineering,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,31079.56,27-03-2017,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
DDD,9.90E+19,Active,27-12-2016,26-07-2018,Engineering,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,31079.56,27-06-2017,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
DDD,9.90E+19,Active,27-12-2016,26-07-2018,Engineering,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,31079.56,27-09-2017,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
DDD,9.90E+19,Active,27-12-2016,26-07-2018,Engineering,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,31088.49,27-12-2017,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
DDD,9.90E+19,Active,27-12-2016,26-07-2018,Engineering,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,39249.53,27-12-2016,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
DDD,9.90E+19,Active,29-03-2017,28-03-2018,Miscellaneous,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,8961.75,29-03-2017,Brokerage,Inception,OTHR - Other,22-01-2020,Other,PIL-Credit Insurance,OPP1900001051,Vinay,1200000,100000,31-03-2020,Qualify Opportunity,Ahmedabad,Trade Credit &amp; Political Risk,Miscellaneous,Trade Credit Insurance,,,Sophia Garcia,02-01-2020,Vinay,Hunter & Farmer,12788092,250000,1500000
DDD,9.90E+19,Active,29-03-2017,28-03-2018,Miscellaneous,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,8961.75,29-03-2017,Brokerage,Inception,OTHR - Other,22-01-2020,Other,PIL-Credit Insurance,OPP1900001051,Vinay,1200000,100000,31-03-2020,Qualify Opportunity,Ahmedabad,Trade Credit &amp; Political Risk,Miscellaneous,Trade Credit Insurance,,,James Miller,03-01-2020,Vinay,Hunter & Farmer,12788092,250000,1500000
DDD,9.90E+19,Active,29-03-2017,28-03-2018,Miscellaneous,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,8961.75,29-03-2017,Brokerage,Inception,OTHR - Other,22-01-2020,Other,PIL-Credit Insurance,OPP1900001051,Vinay,1200000,100000,31-03-2020,Qualify Opportunity,Ahmedabad,Trade Credit &amp; Political Risk,Miscellaneous,Trade Credit Insurance,,,Mia Rodriguez,06-01-2020,Vinay,Hunter & Farmer,12788092,250000,1500000
DDD,9.90E+19,Active,29-03-2017,28-03-2018,Miscellaneous,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,8961.75,29-03-2017,Brokerage,Inception,OTHR - Other,22-01-2020,Other,PIL-Credit Insurance,OPP1900001051,Vinay,1200000,100000,31-03-2020,Qualify Opportunity,Ahmedabad,Trade Credit &amp; Political Risk,Miscellaneous,Trade Credit Insurance,,,Benjamin Anderson,07-01-2020,Vinay,Hunter & Farmer,12788092,250000,1500000
DDD,9.90E+19,Active,29-03-2017,28-03-2018,Miscellaneous,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,8961.75,29-03-2017,Brokerage,Inception,OTHR - Other,22-01-2020,Other,PIL-Credit Insurance,OPP1900001051,Vinay,1200000,100000,31-03-2020,Qualify Opportunity,Ahmedabad,Trade Credit &amp; Political Risk,Miscellaneous,Trade Credit Insurance,,,Charlotte Taylor,08-01-2020,Vinay,Hunter & Farmer,12788092,250000,1500000
DDD,9.90E+19,Active,07-08-2017,06-08-2018,Engineering,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,877.71,06-08-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
DDD,9.90E+19,Inactive,17-06-2017,16-06-2018,Engineering,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,8107.49,16-07-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
DDD,9.90E+19,Active,06-07-2017,05-07-2018,Engineering,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,7398.74,05-07-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
DDD,9.90E+19,Active,09-10-2017,08-10-2018,Engineering,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,15429.84,09-10-2017,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
DDD,'99000044175800000017,Inactive,14-02-2018,13-02-2019,Miscellaneous,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,3120.25,14-02-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,PIL-Credit Insurance,OPP1900001051,Vinay,1200000,100000,31-03-2020,Qualify Opportunity,Ahmedabad,Trade Credit &amp; Political Risk,Miscellaneous,Trade Credit Insurance,,,Sophia Garcia,02-01-2020,Vinay,Hunter & Farmer,12788092,250000,1500000
DDD,'99000044175800000017,Inactive,14-02-2018,13-02-2019,Miscellaneous,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,3120.25,14-02-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,PIL-Credit Insurance,OPP1900001051,Vinay,1200000,100000,31-03-2020,Qualify Opportunity,Ahmedabad,Trade Credit &amp; Political Risk,Miscellaneous,Trade Credit Insurance,,,James Miller,03-01-2020,Vinay,Hunter & Farmer,12788092,250000,1500000
DDD,'99000044175800000017,Inactive,14-02-2018,13-02-2019,Miscellaneous,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,3120.25,14-02-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,PIL-Credit Insurance,OPP1900001051,Vinay,1200000,100000,31-03-2020,Qualify Opportunity,Ahmedabad,Trade Credit &amp; Political Risk,Miscellaneous,Trade Credit Insurance,,,Mia Rodriguez,06-01-2020,Vinay,Hunter & Farmer,12788092,250000,1500000
DDD,'99000044175800000017,Inactive,14-02-2018,13-02-2019,Miscellaneous,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,3120.25,14-02-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,PIL-Credit Insurance,OPP1900001051,Vinay,1200000,100000,31-03-2020,Qualify Opportunity,Ahmedabad,Trade Credit &amp; Political Risk,Miscellaneous,Trade Credit Insurance,,,Benjamin Anderson,07-01-2020,Vinay,Hunter & Farmer,12788092,250000,1500000
DDD,'99000044175800000017,Inactive,14-02-2018,13-02-2019,Miscellaneous,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,3120.25,14-02-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,PIL-Credit Insurance,OPP1900001051,Vinay,1200000,100000,31-03-2020,Qualify Opportunity,Ahmedabad,Trade Credit &amp; Political Risk,Miscellaneous,Trade Credit Insurance,,,Charlotte Taylor,08-01-2020,Vinay,Hunter & Farmer,12788092,250000,1500000
DDD,'99000044180300000004,Inactive,20-04-2018,19-04-2019,Engineering,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,70725.99,20-04-2018,Brokerage,Lapse,JCOM - Job Completed,22-01-2020,JCOM - Job Completed,,,,,,,,,,,,,,,,,,,,
DDD,'99000044180300000009,Active,30-04-2018,30-10-2020,Engineering,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,4278.13,27-12-2019,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
DDD,'99000044180300000009,Active,30-04-2018,30-10-2020,Engineering,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,4278.13,06-04-2020,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
DDD,'99000044180300000009,Active,30-04-2018,30-10-2020,Engineering,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,4278.25,16-07-2020,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
DDD,'99000044180300000009,Active,30-04-2018,30-10-2020,Engineering,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,4705.88,09-08-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
DDD,'99000044180300000009,Active,30-04-2018,30-10-2020,Engineering,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,4705.88,18-11-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
DDD,'99000044180300000009,Active,30-04-2018,30-10-2020,Engineering,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,4705.88,27-02-2019,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
DDD,'99000044180300000009,Active,30-04-2018,30-10-2020,Engineering,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,4705.88,08-06-2019,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
DDD,'99000044180300000009,Active,30-04-2018,30-10-2020,Engineering,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,4705.88,17-09-2019,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
DDD,'99000044180300000009,Active,30-04-2018,30-10-2020,Engineering,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,6417.13,30-04-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
DDD,'99000044180300000022,Inactive,27-06-2018,26-06-2019,Engineering,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,81783.89,27-06-2018,Brokerage,Lapse,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
DDD,'99000044180300000047,Active,27-08-2018,26-08-2020,Engineering,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,70935.55,27-02-2020,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
DDD,'99000044180300000047,Active,27-08-2018,26-08-2020,Engineering,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,90281.89,27-11-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
DDD,'99000044180300000047,Active,27-08-2018,26-08-2020,Engineering,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,90281.89,27-02-2019,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
DDD,'99000044180300000047,Active,27-08-2018,26-08-2020,Engineering,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,90281.89,27-05-2019,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
DDD,'99000044180300000047,Active,27-08-2018,26-08-2020,Engineering,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,90281.89,27-08-2019,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
DDD,'99000044180300000047,Active,27-08-2018,26-08-2020,Engineering,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,90281.89,27-11-2019,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
DDD,'99000044180300000047,Active,27-08-2018,26-08-2020,Engineering,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,122525.38,27-08-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
DDD,'99000044180300000047,Active,27-08-2018,26-08-2020,Engineering,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,0,27-02-2020,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
DDD,'99000044180300000047,Active,27-08-2018,26-08-2020,Engineering,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,0,27-11-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
DDD,'99000044180300000047,Active,27-08-2018,26-08-2020,Engineering,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,0,27-02-2019,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
DDD,'99000044180300000047,Active,27-08-2018,26-08-2020,Engineering,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,0,27-05-2019,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
DDD,'99000044180300000047,Active,27-08-2018,26-08-2020,Engineering,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,0,27-08-2019,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
DDD,'99000044180300000047,Active,27-08-2018,26-08-2020,Engineering,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,0,27-11-2019,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
DDD,'99000044180300000047,Active,27-08-2018,26-08-2020,Engineering,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,0,27-08-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
DDD,'99000044180300000048,Active,14-08-2018,13-02-2021,Engineering,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,62399.23,14-08-2020,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
DDD,'99000044180300000048,Active,14-08-2018,13-02-2021,Engineering,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,62399.4,14-02-2020,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
DDD,'99000044180300000048,Active,14-08-2018,13-02-2021,Engineering,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,62399.4,14-05-2020,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
DDD,'99000044180300000048,Active,14-08-2018,13-02-2021,Engineering,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,62399.4,14-11-2019,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
DDD,'99000044180300000048,Active,14-08-2018,13-02-2021,Engineering,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,68639.38,14-11-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
DDD,'99000044180300000048,Active,14-08-2018,13-02-2021,Engineering,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,68639.38,14-02-2019,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
DDD,'99000044180300000048,Active,14-08-2018,13-02-2021,Engineering,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,68639.38,14-05-2019,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
DDD,'99000044180300000048,Active,14-08-2018,13-02-2021,Engineering,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,68639.38,14-08-2019,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
DDD,'99000044180300000048,Active,14-08-2018,13-02-2021,Engineering,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,99839.08,14-08-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
DDD,'99000044180300000048,Active,14-08-2018,13-02-2021,Engineering,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,0,14-08-2020,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
DDD,'99000044180300000048,Active,14-08-2018,13-02-2021,Engineering,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,0,14-02-2020,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
DDD,'99000044180300000048,Active,14-08-2018,13-02-2021,Engineering,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,0,14-05-2020,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
DDD,'99000044180300000048,Active,14-08-2018,13-02-2021,Engineering,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,0,14-11-2019,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
DDD,'99000044180300000048,Active,14-08-2018,13-02-2021,Engineering,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,0,14-11-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
DDD,'99000044180300000048,Active,14-08-2018,13-02-2021,Engineering,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,0,14-02-2019,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
DDD,'99000044180300000048,Active,14-08-2018,13-02-2021,Engineering,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,0,14-05-2019,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
DDD,'99000044180300000048,Active,14-08-2018,13-02-2021,Engineering,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,0,14-08-2019,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
DDD,'99000044180300000048,Active,14-08-2018,13-02-2021,Engineering,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,0,14-08-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
DDD,'99000044180300000053,Active,25-09-2018,24-09-2020,Engineering,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,65412.72,25-03-2020,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
DDD,'99000044180300000053,Active,25-09-2018,24-09-2020,Engineering,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,83253.18,25-12-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
DDD,'99000044180300000053,Active,25-09-2018,24-09-2020,Engineering,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,83253.18,25-03-2019,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
DDD,'99000044180300000053,Active,25-09-2018,24-09-2020,Engineering,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,83253.18,25-06-2019,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
DDD,'99000044180300000053,Active,25-09-2018,24-09-2020,Engineering,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,83253.18,25-09-2019,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
DDD,'99000044180300000053,Active,25-09-2018,24-09-2020,Engineering,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,83253.18,25-12-2019,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
DDD,'99000044180300000053,Active,25-09-2018,24-09-2020,Engineering,1,Vinay,Ahmedabad,"Construction, Power & Infrastructure",Cross Sell,112986.38,25-09-2018,Brokerage,Inception,OTHR - Other,22-01-2020,Other,,,,,,,,,,,,,,,,,,,,
